timestamp,sensor,celsius,fahrenheit,humidity,pressure,pm10,pm25,pm100,pm25_reported,pm25_avg_15,pm25_avg_60,particles_03um,particles_05um,particles_100um,particles_10um,particles_25um,particles_50um
2023-10-20 16:38:37.904378+00:00,a,28.3,83,34,1004.88,22.77,22.27,37.23,33.58,23.94,24.3,1363,1260,0,218,0,0
2023-10-20 16:36:38.740781+00:00,b,28.3,83,35,1004.89,22.11,21.67,36.4,32.51,23.21,23.5,1308,1199,0,212,0,0
2023-10-20 16:36:38.527342+00:00,a,28.3,83,35,1004.89,22.74,22.44,38,33.87,24.04,24.36,1390,1288,0,225,0,0
2023-10-20 16:34:37.844920+00:00,b,28.3,83,35,1004.89,21.76,21.71,36.93,32.58,23.32,23.56,1342,1240,0,219,0,0
2023-10-20 16:34:37.708437+00:00,a,28.3,83,35,1004.89,22.4,22.46,38.36,33.91,24.23,24.44,1417,1306,0,224,0,0
2023-10-20 16:32:37.818463+00:00,b,28.3,83,35,1004.94,21.8,21.66,36.22,32.48,23.4,23.64,1320,1224,0,218,0,0
2023-10-20 16:32:37.663450+00:00,a,28.3,83,35,1004.94,23.09,22.14,37.89,33.35,24.4,24.51,1422,1322,0,219,0,0
2023-10-20 16:30:48.165033+00:00,b,28.3,83,36,1004.93,22.8,22.35,37.98,33.71,23.62,23.72,1353,1255,0,230,0,0
2023-10-20 16:30:47.985357+00:00,a,28.3,83,36,1004.93,23.17,22.88,39.17,34.66,24.67,24.6,1461,1362,0,234,0,0
2023-10-20 16:28:38.318431+00:00,b,28.3,83,37,1004.91,21.87,22.02,38.3,33.13,23.75,23.82,1353,1246,0,227,0,0
2023-10-20 16:28:38.143338+00:00,a,28.3,83,37,1004.91,23.7,22.63,38.61,34.22,24.78,24.68,1462,1361,0,226,0,0
2023-10-20 16:26:38.200372+00:00,b,27.8,82,37,1004.91,21.17,21.67,36.87,32.51,23.9,23.87,1326,1219,0,224,0,0
2023-10-20 16:26:38.100428+00:00,a,27.8,82,37,1004.91,23.11,22.75,39.83,34.43,25.01,24.75,1463,1361,0,235,0,0
2023-10-20 16:24:37.957090+00:00,b,27.8,82,37,1004.88,21.36,21.54,38,32.28,24.14,23.9,1341,1234,0,226,0,0
2023-10-20 16:24:37.797128+00:00,a,27.8,82,37,1004.88,22.33,22.67,38.8,34.29,25.29,24.77,1451,1347,0,231,0,0
2023-10-20 16:22:36.931215+00:00,b,27.8,82,37,1004.92,22.16,22.23,39.49,33.51,24.46,23.97,1387,1279,0,233,0,0
2023-10-20 16:22:36.778399+00:00,a,27.8,82,37,1004.92,23.19,22.95,39.43,34.79,25.56,24.81,1498,1388,0,232,0,0
2023-10-20 16:20:46.706717+00:00,b,27.2,81,38,1004.66,22.46,22.53,39.76,34.04,24.68,23.99,1397,1296,0,242,0,0
2023-10-20 16:20:46.534744+00:00,a,27.2,81,38,1004.66,24.62,23.88,43.04,36.44,25.88,24.85,1589,1474,0,265,0,0
2023-10-20 16:18:37.980320+00:00,b,27.2,81,38,1004.85,22.11,22.4,38.69,33.8,24.87,23.97,1416,1295,0,233,0,0
2023-10-20 16:18:37.809049+00:00,a,27.2,81,38,1004.85,24.83,24.1,42.81,36.83,26.03,24.83,1575,1465,0,255,0,0
2023-10-20 16:16:38.049755+00:00,b,27.2,81,38,1004.84,22.57,22.84,39.84,34.59,25.11,24.04,1419,1306,0,236,0,0
2023-10-20 16:16:37.892189+00:00,a,27.2,81,38,1004.84,24.48,23.7,42.12,36.12,26.06,24.84,1559,1454,0,248,0,0
2023-10-20 16:14:39.003920+00:00,b,27.2,81,38,1004.78,23,23.67,42.64,36.06,25.34,24.05,1505,1387,0,263,0,0
2023-10-20 16:14:38.871013+00:00,a,27.2,81,38,1004.78,25.09,24.01,42.77,36.66,26.18,24.85,1621,1500,0,258,0,0
2023-10-20 16:12:39.297798+00:00,b,27.2,81,38,1004.82,23.3,23.47,41.64,35.7,25.29,24.04,1511,1390,0,260,0,0
2023-10-20 16:12:39.150359+00:00,a,27.2,81,38,1004.82,24.34,24.38,44.3,37.32,26.3,24.86,1625,1509,0,270,0,0
2023-10-20 16:10:47.183217+00:00,b,27.2,81,38,1004.84,22.91,23.66,42.98,36.04,25.32,24.03,1505,1388,0,265,0,0
2023-10-20 16:10:47.043757+00:00,a,27.2,81,38,1004.84,25.98,25.02,44.58,38.46,26.43,24.85,1638,1525,0,265,0,0
2023-10-20 16:08:38.264372+00:00,b,27.2,81,39,1004.81,22.96,23.63,43,36,25.34,24.02,1498,1373,0,258,0,0
2023-10-20 16:08:38.127408+00:00,a,27.2,81,39,1004.81,25.49,24.58,44.3,37.68,26.3,24.79,1633,1518,0,270,0,0
2023-10-20 16:06:38.764007+00:00,b,26.7,80,39,1004.86,23.54,23.73,42.57,36.17,25.31,23.99,1512,1386,0,265,0,0
2023-10-20 16:06:38.571336+00:00,a,26.7,80,39,1004.86,25.15,24.8,45.37,38.07,26.28,24.75,1652,1538,0,284,0,0
2023-10-20 16:04:37.280658+00:00,b,26.7,80,39,1004.9,23.17,24.2,43.96,37,25.24,23.89,1546,1418,0,275,0,0
2023-10-20 16:04:37.168649+00:00,a,26.7,80,39,1004.9,25.71,24.94,45.07,38.33,26.15,24.65,1665,1549,0,283,0,0
2023-10-20 16:02:38.358335+00:00,b,26.7,80,39,1004.89,23.31,23.91,44.89,36.49,25.19,23.83,1547,1418,0,276,0,0
2023-10-20 16:02:38.182107+00:00,a,26.7,80,39,1004.89,25.11,24.6,44.51,37.72,26.06,24.58,1646,1527,0,271,0,0
2023-10-20 16:00:47.636077+00:00,b,26.7,80,39,1004.87,23.11,24.06,44,36.76,25.23,23.83,1522,1408,0,268,0,0
2023-10-20 16:00:47.518778+00:00,a,26.7,80,39,1004.87,25.38,24.45,43.81,37.45,26.06,24.57,1632,1521,0,259,0,0
2023-10-20 15:58:38.034779+00:00,b,26.7,80,39,1004.87,22.87,23.45,42.35,35.67,25.11,23.73,1481,1373,0,255,0,0
2023-10-20 15:58:37.845639+00:00,a,26.7,80,39,1004.87,24.83,24.71,44.5,37.91,26.14,24.52,1638,1530,0,260,0,0
2023-10-20 15:56:37.403918+00:00,b,26.1,79,39,1004.82,23.04,23.55,43.43,35.85,25.16,23.64,1501,1398,0,266,0,0
2023-10-20 15:56:37.222529+00:00,a,26.1,79,39,1004.82,25.3,24.88,45.41,38.22,26.17,24.45,1617,1507,0,276,0,0
2023-10-20 15:54:37.875405+00:00,b,26.1,79,39,1004.78,23.21,23.78,43.28,36.26,25.32,23.65,1502,1381,0,256,0,0
2023-10-20 15:54:37.679729+00:00,a,26.1,79,39,1004.78,25.3,24.32,44.2,37.22,26.17,24.37,1627,1499,0,259,0,0
2023-10-20 15:52:38.263985+00:00,b,26.1,79,39,1004.82,23.13,23.36,41.44,35.51,25.34,23.56,1449,1334,0,248,0,0
2023-10-20 15:52:38.098670+00:00,a,26.1,79,39,1004.82,24.4,24.3,43.5,37.19,26.17,24.33,1592,1470,0,277,0,0
2023-10-20 15:50:47.982055+00:00,b,26.1,79,39,1004.82,22.09,22.79,41.36,34.49,25.3,23.49,1435,1321,0,251,0,0
2023-10-20 15:50:47.777344+00:00,a,26.1,79,39,1004.82,24.78,23.61,42.8,35.96,26.07,24.27,1553,1439,0,267,0,0
2023-10-20 15:48:37.251538+00:00,b,26.1,79,40,1004.81,23.89,24.02,43.94,36.68,25.51,23.49,1526,1411,0,279,0,0
2023-10-20 15:48:37.104690+00:00,a,26.1,79,40,1004.81,25.31,24.52,45.36,37.58,26.32,24.26,1672,1550,0,282,0,0
2023-10-20 15:46:37.443750+00:00,b,26.1,79,40,1004.78,23.38,24.17,45.34,36.96,25.53,23.42,1533,1405,0,260,0,0
2023-10-20 15:46:37.246869+00:00,a,26.1,79,40,1004.78,25.6,24.69,44.69,37.87,26.35,24.2,1642,1529,0,274,0,0
2023-10-20 15:44:38.570138+00:00,b,25.6,78,40,1004.76,22.96,23.57,44.29,35.89,25.55,23.33,1512,1401,0,282,0,0
2023-10-20 15:44:38.419538+00:00,a,25.6,78,40,1004.76,25.23,24.9,45.52,38.25,26.44,24.12,1649,1531,0,280,0,0
2023-10-20 15:42:38.131435+00:00,b,25.6,78,40,1004.67,23.68,23.71,43.84,36.14,25.7,23.27,1518,1398,0,274,0,0
2023-10-20 15:42:37.932759+00:00,a,25.6,78,40,1004.67,25.06,24.78,45.29,38.04,26.41,24.06,1623,1505,0,291,0,0
2023-10-20 15:40:46.564946+00:00,b,25.6,78,40,1004.69,24.76,24.65,45.33,37.8,25.73,23.21,1567,1449,0,277,0,0
2023-10-20 15:40:46.421557+00:00,a,25.6,78,40,1004.69,25.89,25.37,47.5,39.09,26.37,24.01,1672,1555,0,288,0,0
2023-10-20 15:38:40.128523+00:00,b,25.6,78,40,1004.67,23.2,24.27,44.26,37.13,25.52,23.13,1496,1385,0,279,0,0
2023-10-20 15:38:39.991447+00:00,a,25.6,78,40,1004.67,25.53,24.32,44.44,37.22,26.11,23.88,1614,1490,0,259,0,0
2023-10-20 15:36:38.882739+00:00,b,25.6,78,39,1004.66,22.93,23.48,42.82,35.73,25.31,23.02,1495,1371,0,260,0,0
2023-10-20 15:36:38.785626+00:00,a,25.6,78,39,1004.66,24.69,24.01,42.94,36.67,26.01,23.82,1581,1457,0,267,0,0
2023-10-20 15:34:38.745726+00:00,b,25.6,78,39,1004.68,23.23,23.56,42.61,35.86,25.19,22.99,1488,1379,0,269,0,0
2023-10-20 15:34:38.579110+00:00,a,25.6,78,39,1004.68,25.43,24.95,44.81,38.34,26.06,23.81,1647,1532,0,278,0,0
2023-10-20 15:32:38.455154+00:00,b,25.6,78,39,1004.61,24.11,24.06,44.48,36.76,25.07,22.9,1522,1405,0,277,0,0
2023-10-20 15:32:38.294019+00:00,a,25.6,78,39,1004.61,26.04,24.64,45.38,37.79,25.78,23.66,1658,1538,0,268,0,0
2023-10-20 15:30:46.545305+00:00,b,25.6,78,40,1004.59,23.07,24.76,45.35,38,24.97,22.88,1564,1451,0,280,0,0
2023-10-20 15:30:46.409843+00:00,a,25.6,78,40,1004.59,25.8,25.19,45.87,38.76,25.71,23.64,1676,1561,0,283,0,0
2023-10-20 15:28:38.509589+00:00,b,25.6,78,40,1004.52,23.72,24.65,44.68,37.81,24.78,22.76,1543,1433,0,270,0,0
2023-10-20 15:28:38.321656+00:00,a,25.6,78,40,1004.52,24.74,24.78,44.5,38.04,25.51,23.52,1635,1526,0,278,0,0
2023-10-20 15:26:37.951695+00:00,b,25.6,78,40,1004.5,23.66,23.24,42.52,35.3,24.44,22.62,1440,1333,0,248,0,0
2023-10-20 15:26:37.820773+00:00,a,25.6,78,40,1004.5,24.48,23.98,42.71,36.62,25.31,23.42,1567,1465,0,259,0,0
2023-10-20 15:24:39.155748+00:00,b,25.6,78,40,1004.44,22.91,23.31,42.04,35.43,24.48,22.57,1465,1347,0,244,0,0
2023-10-20 15:24:39.042715+00:00,a,25.6,78,40,1004.44,23.61,24.08,43.46,36.8,25.26,23.37,1567,1448,0,255,0,0
2023-10-20 15:22:37.694689+00:00,b,25.6,78,40,1004.41,22.75,23.16,40.08,35.15,24.38,22.5,1403,1298,0,247,0,0
2023-10-20 15:22:37.520986+00:00,a,25.6,78,40,1004.41,23.48,23.79,42.52,36.27,25.11,23.31,1553,1441,0,248,0,0
2023-10-20 15:20:47.391985+00:00,b,25.6,78,39,1004.42,22.13,22.51,40.91,34,24.17,22.43,1363,1263,0,252,0,0
2023-10-20 15:20:47.248685+00:00,a,25.6,78,39,1004.42,22.96,23.66,41.45,36.04,25.04,23.26,1501,1402,0,248,0,0
2023-10-20 15:18:38.698065+00:00,b,25.6,78,39,1004.4,22,22.14,39.34,33.34,24.08,22.4,1374,1271,0,240,0,0
2023-10-20 15:18:38.542529+00:00,a,25.6,78,39,1004.4,23.38,22.94,39.96,34.76,24.9,23.22,1475,1367,0,234,0,0
2023-10-20 15:16:36.899932+00:00,b,25.6,78,39,1004.38,21.94,22.73,40.09,34.4,24.19,22.39,1394,1279,0,243,0,0
2023-10-20 15:16:36.756210+00:00,a,25.6,78,39,1004.38,24.41,23.7,42.59,36.11,24.97,23.2,1525,1428,0,246,0,0
2023-10-20 15:14:37.554889+00:00,b,25.6,78,39,1004.37,23.15,23.36,41.72,35.52,24.1,22.4,1450,1350,0,257,0,0
2023-10-20 15:14:37.435379+00:00,a,25.6,78,39,1004.37,24.36,23.93,43.4,36.53,24.86,23.19,1567,1462,0,256,0,0
2023-10-20 15:12:37.137400+00:00,b,25.6,78,39,1004.34,22.77,23.02,39.59,34.91,23.88,22.35,1408,1298,0,243,0,0
2023-10-20 15:12:36.960741+00:00,a,25.6,78,39,1004.34,24.17,23.74,42.19,36.19,24.64,23.14,1537,1431,0,251,0,0
2023-10-20 15:10:46.216181+00:00,b,25.6,78,39,1004.37,22.7,23.48,41.32,35.72,23.87,22.34,1448,1332,0,247,0,0
2023-10-20 15:10:46.057683+00:00,a,25.6,78,39,1004.37,23.48,23.54,42.48,35.83,24.53,23.11,1534,1421,0,251,0,0
2023-10-20 15:08:37.815755+00:00,b,25.6,78,39,1004.31,22.43,22.64,39.32,34.23,23.53,22.3,1408,1295,0,240,0,0
2023-10-20 15:08:37.650919+00:00,a,25.6,78,39,1004.31,23.57,23.11,40.24,35.07,24.43,23.08,1484,1377,0,238,0,0
2023-10-20 15:06:37.512248+00:00,b,25.6,78,39,1004.31,21.48,22.01,38.07,33.11,23.37,22.3,1354,1253,0,227,0,0
2023-10-20 15:06:37.340384+00:00,a,25.6,78,39,1004.31,23.38,23.3,40.64,35.4,24.45,23.09,1465,1364,0,241,0,0
2023-10-20 15:04:40.093727+00:00,b,25.6,78,38,1004.28,22.14,22.04,38.93,33.16,23.34,22.32,1368,1255,0,238,0,0
2023-10-20 15:04:39.892925+00:00,a,25.6,78,38,1004.28,23.28,23.11,41.21,35.06,24.36,23.1,1497,1378,0,253,0,0
2023-10-20 15:02:39.043668+00:00,b,25.6,78,38,1004.27,22.22,22.59,40.37,34.15,23.35,22.36,1388,1278,0,252,0,0
2023-10-20 15:02:38.823982+00:00,a,25.6,78,38,1004.27,23.33,22.93,40.04,34.74,24.27,23.12,1455,1343,0,241,0,0
2023-10-20 15:00:45.575497+00:00,b,25.6,78,37,1004.23,21.47,21.53,36.94,32.26,23.16,22.33,1300,1202,0,215,0,0
2023-10-20 15:00:45.385103+00:00,a,25.6,78,37,1004.23,23.39,22.65,39.11,34.25,24.15,23.12,1425,1325,0,215,0,0
2023-10-20 14:58:37.712745+00:00,b,25.6,78,37,1004.24,21.8,21.87,37.61,32.87,23.22,22.36,1296,1191,0,235,0,0
2023-10-20 14:58:37.543365+00:00,a,25.6,78,37,1004.24,22.83,22.31,37.89,33.65,24.17,23.14,1391,1287,0,221,0,0
2023-10-20 14:56:37.404908+00:00,b,25.6,78,37,1004.19,22.2,22.59,39.68,34.14,23.21,22.39,1335,1232,0,246,0,0
2023-10-20 14:56:37.205327+00:00,a,25.6,78,37,1004.19,22.91,23.02,40.8,34.91,24.31,23.2,1449,1357,0,238,0,0
2023-10-20 14:54:37.323200+00:00,b,25.6,78,37,1004.12,21.28,21.36,36.39,31.96,23.06,22.35,1272,1169,0,223,0,0
2023-10-20 14:54:37.184470+00:00,a,25.6,78,37,1004.12,23.11,23.04,40.74,34.94,24.21,23.2,1445,1345,0,241,0,0
2023-10-20 14:52:38.123990+00:00,b,25.6,78,37,1004.1,21.57,21.86,36.89,32.85,23.17,22.4,1299,1194,0,226,0,0
2023-10-20 14:52:37.947298+00:00,a,25.6,78,37,1004.1,22.82,23.16,41.14,35.16,24.2,23.21,1447,1347,0,245,0,0
2023-10-20 14:50:45.601753+00:00,b,25.6,78,37,1004.08,21.36,21.75,37.49,32.64,23.21,22.4,1301,1190,0,227,0,0
2023-10-20 14:50:45.449244+00:00,a,25.6,78,37,1004.08,22.8,22.71,39.89,34.36,24.14,23.19,1415,1302,0,235,0,0
2023-10-20 14:48:37.161480+00:00,b,25.6,78,37,1004.02,21.29,21.73,37.96,32.62,23.22,22.41,1308,1207,0,224,0,0
2023-10-20 14:48:36.970371+00:00,a,25.6,78,37,1004.02,22.57,22.52,38.4,34.02,24.09,23.19,1403,1306,0,233,0,0
2023-10-20 14:46:37.190981+00:00,b,25.6,78,37,1003.99,22.56,21.89,37.89,32.89,23.24,22.43,1323,1215,0,218,0,0
2023-10-20 14:46:37.025760+00:00,a,25.6,78,37,1003.99,22.83,22.19,37.72,33.43,23.96,23.21,1427,1320,0,217,0,0
2023-10-20 14:44:37.229290+00:00,b,25.6,78,37,1003.96,21.54,21.68,37.07,32.52,23.12,22.4,1299,1200,0,218,0,0
2023-10-20 14:44:37.049593+00:00,a,25.6,78,37,1003.96,22.69,23.05,40.11,34.96,24,23.24,1448,1341,0,238,0,0
2023-10-20 14:42:37.665374+00:00,b,25.6,78,37,1003.93,21.22,21.28,36.76,31.82,23.07,22.42,1289,1189,0,222,0,0
2023-10-20 14:42:37.534349+00:00,a,25.6,78,37,1003.93,23.02,22.91,39.91,34.71,23.9,23.24,1448,1340,0,230,0,0
2023-10-20 14:40:44.514115+00:00,b,25.6,78,37,1003.94,21.87,22.35,39.27,33.71,23.23,22.49,1334,1239,0,242,0,0
2023-10-20 14:40:44.303782+00:00,a,25.6,78,37,1003.94,22.96,22.23,38.19,33.51,23.79,23.23,1413,1313,0,229,0,0
2023-10-20 14:38:37.370396+00:00,b,25.6,78,37,1003.92,21.02,21.86,37.73,32.84,23.07,22.46,1331,1226,0,233,0,0
2023-10-20 14:38:37.162436+00:00,a,25.6,78,37,1003.92,22.68,22.85,39.83,34.6,23.87,23.27,1451,1333,0,229,0,0
2023-10-20 14:36:37.256937+00:00,b,26.1,79,37,1003.96,21.62,22.25,38.83,33.53,23.05,22.47,1343,1238,0,233,0,0
2023-10-20 14:36:37.070276+00:00,a,26.1,79,37,1003.96,23.18,22.98,40.02,34.84,23.85,23.25,1451,1348,0,231,0,0
2023-10-20 14:34:37.153718+00:00,b,26.1,79,36,1003.93,21.59,21.82,36.11,32.78,22.97,22.43,1278,1192,0,223,0,0
2023-10-20 14:34:36.994906+00:00,a,26.1,79,36,1003.93,22.43,22.45,38.04,33.89,23.78,23.19,1415,1310,0,234,0,0
2023-10-20 14:32:38.596093+00:00,b,26.1,79,36,1003.93,22.02,21.82,36.73,32.78,22.97,22.46,1291,1191,0,231,0,0
2023-10-20 14:32:38.355190+00:00,a,26.1,79,36,1003.93,22.09,21.77,36.49,32.68,23.73,23.19,1400,1291,0,214,0,0
2023-10-20 14:30:43.560398+00:00,b,26.1,79,36,1003.98,21.82,21.04,34.51,31.38,22.91,22.42,1265,1160,0,209,0,0
2023-10-20 14:30:43.430775+00:00,a,26.1,79,36,1003.98,22.02,21.81,36.8,32.76,23.82,23.19,1406,1301,0,216,0,0
2023-10-20 14:28:37.655387+00:00,b,26.1,79,36,1003.98,22.09,21.63,37.13,32.43,23.11,22.48,1291,1199,0,208,0,0
2023-10-20 14:28:37.466766+00:00,a,26.1,79,36,1003.98,22.04,22.4,37.83,33.81,24.01,23.26,1425,1320,0,233,0,0
2023-10-20 14:26:35.868259+00:00,b,26.1,79,36,1004,21.77,21.68,35.91,32.53,23.21,22.45,1284,1177,0,207,0,0
2023-10-20 14:26:35.748461+00:00,a,26.1,79,36,1004,22.62,22.53,37.98,34.04,24.06,23.23,1418,1313,0,234,0,0
2023-10-20 14:24:37.208042+00:00,b,25.6,78,36,1003.97,21.22,21.44,36.04,32.09,23.37,22.47,1293,1194,0,224,0,0
2023-10-20 14:24:37.065059+00:00,a,25.6,78,36,1003.97,22.28,22.43,38.02,33.85,24.11,23.26,1425,1320,0,219,0,0
2023-10-20 14:22:36.191657+00:00,b,25.6,78,36,1003.91,21.47,21.4,35.56,32.02,23.55,22.46,1298,1202,0,223,0,0
2023-10-20 14:22:36.052938+00:00,a,25.6,78,36,1003.91,23.19,22.58,38.7,34.13,24.23,23.26,1430,1320,0,222,0,0
2023-10-20 14:20:44.101754+00:00,b,25.6,78,36,1003.91,22.02,21.94,37.04,32.98,23.75,22.49,1317,1218,0,217,0,0
2023-10-20 14:20:43.966966+00:00,a,25.6,78,36,1003.91,22.96,22.83,40.15,34.57,24.39,23.27,1440,1342,0,221,0,0
2023-10-20 14:18:37.142426+00:00,b,25.6,78,36,1003.88,21.96,21.87,37.42,32.87,23.85,22.49,1306,1215,0,226,0,0
2023-10-20 14:18:36.971532+00:00,a,25.6,78,36,1003.88,22.85,22.55,38.48,34.08,24.49,23.28,1396,1301,0,224,0,0
2023-10-20 14:16:37.111502+00:00,b,25.6,78,36,1003.82,22.53,21.96,37.64,33.02,23.95,22.5,1344,1235,0,218,0,0
2023-10-20 14:16:36.947195+00:00,a,25.6,78,36,1003.82,22.38,22.45,38.87,33.89,24.57,23.29,1405,1299,0,228,0,0
2023-10-20 14:14:37.181025+00:00,b,25.6,78,36,1003.78,22.3,22.14,39.34,33.34,24,22.53,1329,1229,0,227,0,0
2023-10-20 14:14:37.094425+00:00,a,25.6,78,36,1003.78,23.33,22.9,39.43,34.7,24.74,23.33,1471,1380,0,242,0,0
2023-10-20 14:12:37.371819+00:00,b,25.6,78,36,1003.82,22.91,22.38,38.26,33.77,24.04,22.51,1360,1258,0,236,0,0
2023-10-20 14:12:37.248276+00:00,a,25.6,78,36,1003.82,23,22.69,39.27,34.32,24.77,23.31,1463,1360,0,243,0,0
2023-10-20 14:10:45.667465+00:00,b,25.6,78,36,1003.86,23,23.15,41.67,35.13,24.14,22.53,1419,1314,0,254,0,0
2023-10-20 14:10:45.529312+00:00,a,25.6,78,36,1003.86,23.58,23.06,40.75,34.98,24.89,23.34,1496,1396,0,242,0,0
2023-10-20 14:08:37.598545+00:00,b,25.6,78,36,1003.85,22.2,22.96,40.71,34.8,23.98,22.48,1407,1300,0,250,0,0
2023-10-20 14:08:37.478322+00:00,a,25.6,78,36,1003.85,23.94,23.23,42.45,35.28,24.92,23.33,1532,1432,0,246,0,0
2023-10-20 14:06:36.781701+00:00,b,25.6,78,36,1003.87,22.74,22.59,39.83,34.15,23.82,22.41,1414,1312,0,246,0,0
2023-10-20 14:06:36.641972+00:00,a,25.6,78,36,1003.87,23.7,23.7,42.22,36.11,24.9,23.31,1530,1432,0,258,0,0
2023-10-20 14:04:36.555188+00:00,b,26.1,79,36,1003.92,22.66,22.72,39.72,34.38,23.87,22.42,1404,1297,0,244,0,0
2023-10-20 14:04:36.366633+00:00,a,26.1,79,36,1003.92,24,23.84,42.68,36.36,24.84,23.3,1577,1471,0,262,0,0
2023-10-20 14:02:38.058913+00:00,b,26.1,79,36,1003.91,23.48,22.61,39.61,34.17,23.72,22.4,1400,1295,0,237,0,0
2023-10-20 14:02:37.882858+00:00,a,26.1,79,36,1003.91,23.89,23.24,41.22,35.3,24.69,23.27,1517,1412,0,252,0,0
2023-10-20 14:00:45.259303+00:00,b,26.1,79,36,1003.97,21.96,22.21,38.76,33.47,23.58,22.37,1384,1282,0,228,0,0
2023-10-20 14:00:45.096255+00:00,a,26.1,79,36,1003.97,23.55,23.49,41.11,35.74,24.69,23.27,1539,1431,0,255,0,0
2023-10-20 13:58:36.511003+00:00,b,26.1,79,36,1003.98,21.87,22.28,39.09,33.59,23.53,22.46,1366,1261,0,229,0,0
2023-10-20 13:58:36.348856+00:00,a,26.1,79,36,1003.98,23.72,23.24,41.02,35.3,24.58,23.31,1505,1407,0,253,0,0
2023-10-20 13:56:37.404723+00:00,b,26.1,79,36,1003.94,22.02,22.63,39.55,34.21,23.59,22.47,1394,1287,0,225,0,0
2023-10-20 13:56:37.261399+00:00,a,26.1,79,36,1003.94,24.58,23.41,41.09,35.6,24.58,23.31,1519,1421,0,242,0,0
2023-10-20 13:54:38.912311+00:00,b,26.1,79,36,1003.92,21.82,21.99,37.38,33.07,23.43,22.5,1385,1265,0,225,0,0
2023-10-20 13:54:38.774789+00:00,a,26.1,79,36,1003.92,23.24,23.12,41.04,35.09,24.48,23.36,1506,1404,0,251,0,0
2023-10-20 13:52:37.272945+00:00,b,26.1,79,36,1003.87,21.96,22,38.29,33.09,23.42,22.56,1363,1255,0,227,0,0
2023-10-20 13:52:37.117739+00:00,a,26.1,79,36,1003.87,22.67,22.76,39.65,34.44,24.34,23.39,1460,1349,0,233,0,0
2023-10-20 13:50:43.741740+00:00,b,26.1,79,35,1003.81,22.73,22.84,38.56,34.58,23.47,22.62,1360,1260,0,238,0,0
2023-10-20 13:50:43.591216+00:00,a,26.1,79,35,1003.81,23.85,23.08,39.62,35.02,24.3,23.43,1505,1393,0,227,0,0
2023-10-20 13:48:41.210543+00:00,b,26.1,79,35,1003.75,21.74,21.63,36,32.43,23.28,22.62,1323,1219,0,228,0,0
2023-10-20 13:48:41.060173+00:00,a,26.1,79,35,1003.75,23.32,23.15,40.27,35.14,24.22,23.47,1463,1356,0,240,0,0
2023-10-20 13:46:36.771641+00:00,b,26.1,79,35,1003.76,21.94,21.82,36.89,32.77,23.35,22.72,1336,1230,0,226,0,0
2023-10-20 13:46:36.639734+00:00,a,26.1,79,35,1003.76,22.91,22.99,39.24,34.85,24.13,23.52,1454,1357,0,245,0,0
2023-10-20 13:44:37.330942+00:00,b,26.1,79,35,1003.73,22.38,21.7,36.29,32.56,23.34,22.82,1332,1231,0,228,0,0
2023-10-20 13:44:37.189923+00:00,a,26.1,79,35,1003.73,23.04,22.87,38.89,34.64,24.04,23.59,1453,1343,0,226,0,0
2023-10-20 13:42:37.701117+00:00,b,26.1,79,35,1003.69,22.24,22.53,38.07,34.04,23.39,22.95,1330,1229,0,231,0,0
2023-10-20 13:42:37.567377+00:00,a,26.1,79,35,1003.69,22.94,23.04,39.23,34.94,24,23.68,1448,1353,0,228,0,0
2023-10-20 13:40:43.643463+00:00,b,26.1,79,35,1003.65,21.98,21.85,37.28,32.83,23.19,23.04,1354,1251,0,229,0,0
2023-10-20 13:40:43.471446+00:00,a,26.1,79,35,1003.65,23.2,22.85,39.07,34.61,23.92,23.79,1432,1329,0,232,0,0
2023-10-20 13:38:37.148896+00:00,b,26.1,79,35,1003.65,21.47,21.87,37.77,32.87,23.15,23.16,1326,1230,0,230,0,0
2023-10-20 13:38:36.998731+00:00,a,26.1,79,35,1003.65,22.93,22.32,38.44,33.67,23.88,23.88,1416,1316,0,221,0,0
2023-10-20 13:36:36.841121+00:00,b,26.1,79,35,1003.65,21.64,21.76,36.56,32.67,23.2,23.32,1298,1194,0,223,0,0
2023-10-20 13:36:36.692412+00:00,a,26.1,79,35,1003.65,22.13,22.14,37.72,33.34,23.9,24.06,1406,1306,0,222,0,0
2023-10-20 13:34:37.985292+00:00,b,26.1,79,35,1003.67,22.41,22.26,38.16,33.55,23.25,23.39,1314,1212,0,223,0,0
2023-10-20 13:34:37.891238+00:00,a,26.1,79,35,1003.67,22.36,22.41,38.17,33.83,24.01,24.13,1423,1321,0,229,0,0
2023-10-20 13:32:37.985711+00:00,b,26.1,79,36,1003.7,22.06,22.05,36.96,33.19,23.2,23.49,1297,1197,0,224,0,0
2023-10-20 13:32:37.827355+00:00,a,26.1,79,36,1003.7,22.67,22.53,38.3,34.04,24.13,24.26,1426,1328,0,222,0,0
2023-10-20 13:30:43.843697+00:00,b,26.1,79,36,1003.65,21.87,21.85,36.53,32.83,23.19,23.66,1325,1226,0,225,0,0
2023-10-20 13:30:43.680735+00:00,a,26.1,79,36,1003.65,22.36,22.41,38.41,33.82,24.19,24.46,1433,1330,0,233,0,0
2023-10-20 13:28:36.906666+00:00,b,26.1,79,36,1003.64,21.67,21.45,35.96,32.11,23.12,23.71,1290,1192,0,225,0,0
