year,month,day,hour,minute,celsius,fahrenheit,humidity,pressure,pm10,pm25,pm100,pm25_reported,pm25_avg_15,pm25_avg_60,particles_03um,particles_05um,particles_100um,particles_10um,particles_25um,particles_50um
2023,10,22,19,0,21.65333333333334,70.93333333333334,54.333333333333336,999.6960000000001,0.07700000000000001,1.615,0.5016666666666667,0.36433333333333345,1.4300000000000002,1.5056666666666665,155.96666666666667,43.86666666666667,0.0,6.366666666666666,0.3333333333333333,0.0
2023,10,22,19,30,20.80000000000001,69.4,56.06666666666667,999.8113333333334,0.13333333333333333,1.6699999999999997,0.6636666666666666,0.45733333333333337,1.5093333333333336,1.5603333333333333,179.06666666666666,51.166666666666664,0.0,7.6,0.23333333333333334,0.0
2023,10,22,20,0,20.080000000000002,68.13333333333334,57.8,999.6453333333334,0.19400000000000003,1.7040000000000002,0.8283333333333335,0.5166666666666667,1.5556666666666665,1.6250000000000004,192.1,53.43333333333333,0.0,7.6,0.7333333333333333,0.06666666666666667
2023,10,22,20,30,20.0,68.0,58.8,999.6679999999996,0.10533333333333332,1.6530000000000002,0.7956666666666664,0.42933333333333334,1.5063333333333333,1.6393333333333329,167.76666666666668,47.5,0.06666666666666667,7.266666666666667,0.7333333333333333,0.16666666666666666
2023,10,22,21,0,20.16,68.26666666666667,58.8,999.9086666666668,0.05733333333333333,1.5376666666666665,0.5269999999999999,0.23600000000000002,1.3993333333333333,1.589,134.56666666666666,38.6,0.0,6.0,0.5,0.1
2023,10,22,21,30,20.56000000000001,68.93333333333334,58.06666666666667,999.8966666666668,0.23766666666666666,1.7613333333333332,1.006,0.6126666666666668,1.5946666666666665,1.598,193.2,54.96666666666667,0.03333333333333333,9.2,0.6666666666666666,0.06666666666666667
2023,10,22,22,0,20.36000000000001,68.6,59.8,999.9433333333328,0.06199999999999999,1.5379999999999998,0.401,0.23400000000000004,1.4216666666666669,1.6156666666666666,133.96666666666667,37.733333333333334,0.0,5.4,0.3,0.03333333333333333
2023,10,22,22,30,19.68,67.46666666666667,62.0,1000.0326666666666,0.0013333333333333333,1.437333333333333,0.18500000000000003,0.06266666666666668,1.27,1.512,84.83333333333333,24.333333333333332,0.0,3.6,0.1,0.0
2023,10,22,23,0,19.399999999999988,67.0,64.26666666666667,1000.1453333333333,0.015666666666666666,1.4659999999999995,0.25433333333333336,0.11233333333333334,1.2796666666666667,1.4103333333333332,115.43333333333334,31.733333333333334,0.0,4.133333333333334,0.13333333333333333,0.0
2023,10,22,23,30,19.133333333333322,66.46666666666667,65.8,1000.227333333333,0.11100000000000002,1.6089999999999995,0.5476666666666669,0.356,1.4276666666666669,1.4519999999999995,157.1,44.666666666666664,0.0,7.166666666666667,0.3333333333333333,0.0
2023,10,23,0,0,18.779999999999987,65.8,66.4,1000.3246666666671,0.22366666666666665,1.769666666666667,0.832,0.6263333333333335,1.5769999999999997,1.574333333333333,192.8,55.233333333333334,0.0,9.266666666666667,0.43333333333333335,0.0
2023,10,23,0,30,18.300000000000004,65.0,68.73333333333333,1000.2380000000002,0.30299999999999994,1.8616666666666668,0.9949999999999999,0.7816666666666666,1.7269999999999996,1.7213333333333336,213.06666666666666,61.3,0.0,10.3,0.7,0.06666666666666667
2023,10,23,1,0,18.34,65.06666666666666,68.86666666666666,1000.2260000000001,0.4343333333333333,1.9190000000000003,1.151,0.948,1.7523333333333333,1.825,232.9,66.86666666666666,0.0,11.166666666666666,0.5333333333333333,0.0
2023,10,23,1,30,18.73999999999999,65.73333333333333,67.06666666666666,1000.2919999999995,0.7763333333333335,2.122333333333333,1.7313333333333332,1.2906666666666666,2.0036666666666663,1.9366666666666665,286.53333333333336,82.06666666666666,0.13333333333333333,12.933333333333334,0.9333333333333333,0.26666666666666666
2023,10,23,2,0,18.899999999999988,66.0,66.53333333333333,1000.2133333333334,1.0276666666666663,2.4356666666666666,2.2426666666666666,1.8090000000000002,2.209333333333334,2.114,345.2,100.36666666666666,0.13333333333333333,17.1,1.1333333333333333,0.3333333333333333
2023,10,23,2,30,18.69999999999999,65.66666666666667,66.53333333333333,1000.1753333333335,1.2446666666666664,2.6726666666666663,2.8009999999999993,2.2,2.6133333333333337,2.3953333333333333,374.8333333333333,108.23333333333333,0.1,20.166666666666668,1.7666666666666666,0.23333333333333334
2023,10,23,3,0,18.300000000000004,65.0,68.13333333333334,999.9886666666666,1.839666666666667,3.268333333333333,3.847,3.1849999999999996,3.0786666666666678,2.7676666666666665,459.8666666666667,134.7,0.03333333333333333,28.633333333333333,2.033333333333333,0.4
