year,month,day,hour,minute,pm25,temperature,humidity
2023,10,21,10,0,6.2,20.334666666666664,47.16496296296297
2023,10,21,10,30,7.098484848484849,23.963181818181816,39.07007575757574
2023,10,21,11,0,8.06060606060606,25.891818181818188,35.082954545454534
2023,10,21,11,30,10.325757575757576,26.25621212121213,33.989469696969685
2023,10,21,12,0,12.333333333333334,24.495851851851835,36.95274074074074
2023,10,21,12,30,14.18939393939394,24.30863636363637,37.54159090909089
2023,10,21,13,0,16.515151515151516,24.75121212121213,36.945984848484834
2023,10,21,13,30,16.363636363636363,25.35098484848481,35.95780303030303
2023,10,21,14,0,14.162962962962963,27.20214814814814,33.2511111111111
2023,10,21,14,30,12.090909090909092,30.087878787878804,29.149621212121215
2023,10,21,15,0,10.416666666666666,30.427954545454554,28.742575757575757
2023,10,21,15,30,8.355555555555556,28.570444444444455,30.911259259259264
2023,10,21,16,0,6.7727272727272725,29.278257575757575,30.28333333333333
2023,10,21,16,30,6.840909090909091,28.49613636363636,31.230378787878795
2023,10,21,17,0,6.4222222222222225,27.861037037037022,32.423333333333346
2023,10,21,17,30,6.053030303030303,25.776742424242407,36.0175
2023,10,21,18,0,5.696969696969697,24.511742424242414,38.794015151515175
2023,10,21,18,30,5.363636363636363,23.597045454545444,40.55848484848484
2023,10,21,19,0,5.496296296296296,22.776814814814816,42.36592592592592
2023,10,21,19,30,5.984848484848484,22.125151515151508,43.882272727272735
2023,10,21,20,0,7.128787878787879,21.545227272727278,44.932878787878764
2023,10,21,20,30,6.792592592592593,20.771111111111114,46.807111111111084
2023,10,21,21,0,6.393939393939394,20.21174242424242,48.45583333333334
2023,10,21,21,30,6.143939393939394,19.857500000000016,49.750530303030295
2023,10,21,22,0,5.628787878787879,19.625227272727265,50.361212121212134
2023,10,21,22,30,5.192592592592592,19.21696296296296,51.32911111111108
2023,10,21,23,0,4.583333333333333,18.895530303030327,52.074545454545486
2023,10,21,23,30,4.901515151515151,18.654696969696968,52.85128787878789
2023,10,22,0,0,4.711111111111111,18.315703703703672,53.72355555555558
2023,10,22,0,30,5.598484848484849,17.941666666666652,54.33333333333336
2023,10,22,1,0,4.848484848484849,17.697045454545474,54.750606060606046
2023,10,22,1,30,5.051851851851852,17.67074074074074,54.858814814814814
2023,10,22,2,0,5.431818181818182,17.505909090909096,55.22257575757575
2023,10,22,2,30,6.295454545454546,17.251818181818177,55.62401515151517
2023,10,22,3,0,6.386363636363637,17.11522727272728,56.65757575757582
2023,10,22,3,30,7.466666666666667,16.73629629629629,57.22200000000003
2023,10,22,4,0,7.924242424242424,16.407651515151514,58.179166666666674
2023,10,22,4,30,8.204545454545455,16.402878787878794,57.14689393939394
2023,10,22,5,0,9.948148148148148,16.304444444444442,57.31681481481482
2023,10,22,5,30,9.348484848484848,16.344999999999985,57.12530303030303
2023,10,22,6,0,10.765151515151516,15.656439393939397,59.57840909090908
2023,10,22,6,30,9.681818181818182,16.139924242424247,58.58386363636364
2023,10,22,7,0,9.355555555555556,16.577037037037023,57.0995555555556
2023,10,22,7,30,10.090909090909092,16.918863636363636,56.879242424242435
2023,10,22,8,0,13.303030303030303,17.317954545454544,56.56348484848482
2023,10,22,8,30,12.051851851851852,17.733555555555565,56.962074074074046
2023,10,22,9,0,12.946969696969697,17.942045454545443,56.42015151515153
2023,10,22,9,30,12.651515151515152,18.648333333333337,53.66310606060605
2023,10,22,10,0,10.666666666666666,19.451629629629632,52.559555555555576
2023,10,22,10,30,8.462121212121213,20.550833333333333,52.14060606060605
2023,10,22,11,0,5.916666666666667,25.667575757575758,42.104242424242415
2023,10,22,11,30,6.446969696969697,28.87022727272726,34.807954545454564
2023,10,22,12,0,5.733333333333333,26.270370370370365,38.41037037037037
2023,10,22,12,30,5.3106060606060606,24.5435606060606,41.82931818181818
2023,10,22,13,0,4.962121212121212,24.73795454545454,41.92295454545455
2023,10,22,13,30,4.088888888888889,25.43399999999999,40.128
2023,10,22,14,0,2.893939393939394,27.463333333333317,35.81651515151516
2023,10,22,14,30,2.507575757575758,28.00734848484847,34.00272727272728
